Pixel X	Pixel Y	X, мм	Y, мм	Энергия, кэВ
5000	4032	0	-9.68	357342.766379451
5000	4033	0	-9.67	314009.810362305
5000	4034	0	-9.66	326698.728068478
5000	4035	0	-9.65	325064.006152135
5000	4036	0	-9.64	354038.320551992
5000	4037	0	-9.63	357671.894049045
5000	4038	0	-9.62	306932.374619214
5000	4039	0	-9.61	281992.150257321
5000	4040	0	-9.6	238010.287779893
5000	4041	0	-9.59	209661.735062053
5000	4042	0	-9.58	230807.567984684
5000	4043	0	-9.57	229307.679322319
5000	4044	0	-9.56	228305.441627343
5000	4045	0	-9.55	231632.309466468
5000	4046	0	-9.54	237905.497492356
5000	4047	0	-9.53	297988.509280195
5000	4048	0	-9.52	353171.740289685
5000	4049	0	-9.51	397388.509699476
5000	4050	0	-9.5	388808.377123092
5000	4051	0	-9.49	388966.897148585
5000	4052	0	-9.48	393835.168095334
5000	4053	0	-9.47	397807.711313796
5000	4054	0	-9.46	437850.799453885
5000	4055	0	-9.45	391636.121989342
5000	4056	0	-9.44	373885.825527877
5000	4057	0	-9.43	379880.233487997
5000	4058	0	-9.42	350308.271573963
5000	4059	0	-9.41	328557.477124138
5000	4060	0	-9.4	302626.035638707
5000	4061	0	-9.39	326335.2840782
5000	4062	0	-9.38	335623.536090125
5000	4063	0	-9.37	374214.097965477
5000	4064	0	-9.36	387342.027781291
5000	4065	0	-9.35	354393.03892242
5000	4066	0	-9.34	327243.77271572
5000	4067	0	-9.33	270354.550018964
5000	4068	0	-9.32	239259.146105557
5000	4069	0	-9.31	216565.118712078
5000	4070	0	-9.3	247280.357078549
5000	4071	0	-9.29	288791.010172495
5000	4072	0	-9.28	312723.021075942
5000	4073	0	-9.27	353412.031037016
5000	4074	0	-9.26	320576.501368369
5000	4075	0	-9.25	326081.865799005
5000	4076	0	-9.24	343741.05877457
5000	4077	0	-9.23	363552.168331078
5000	4078	0	-9.22	392534.618217263
5000	4079	0	-9.21	364487.289717601
5000	4080	0	-9.2	333056.488420013
5000	4081	0	-9.19	274665.122517925
5000	4082	0	-9.18	261643.637105698
5000	4083	0	-9.17	280591.793595152
5000	4084	0	-9.16	215374.137230224
5000	4085	0	-9.15	209182.265705275
5000	4086	0	-9.14	212962.078838936
5000	4087	0	-9.13	245596.431599072
5000	4088	0	-9.12	308467.862916603
5000	4089	0	-9.11	368989.739876869
5000	4090	0	-9.1	379160.754043727
5000	4091	0	-9.09	364883.365409576
5000	4092	0	-9.08	386461.679932456
5000	4093	0	-9.07	417420.309555479
5000	4094	0	-9.06	434776.896820947
5000	4095	0	-9.05	430351.213902773
5000	4096	0	-9.04	381319.536090494
5000	4097	0	-9.03	411265.52544588
5000	4098	0	-9.02	355595.830050995
5000	4099	0	-9.01	295494.460181086
5000	4100	0	-9	266804.693509691
5000	4101	0	-8.99	244142.553698819
5000	4102	0	-8.98	271673.274188608
5000	4103	0	-8.97	295169.648140713
5000	4104	0	-8.96	329685.637861654
5000	4105	0	-8.95	343981.689578441
5000	4106	0	-8.94	333666.04905804
5000	4107	0	-8.93	297152.392123173
5000	4108	0	-8.92	260889.897503391
5000	4109	0	-8.91	244758.410722355
5000	4110	0	-8.9	254648.904970663
5000	4111	0	-8.89	307137.742985268
5000	4112	0	-8.88	311718.882301496
5000	4113	0	-8.87	370552.892350879
5000	4114	0	-8.86	341562.168519769
5000	4115	0	-8.85	326255.996787394
5000	4116	0	-8.84	319169.762106776
5000	4117	0	-8.83	373230.704064742
5000	4118	0	-8.82	384991.497735681
5000	4119	0	-8.81	384296.591221632
5000	4120	0	-8.8	365030.790651334
5000	4121	0	-8.79	329893.83146928
5000	4122	0	-8.78	268214.895192987
5000	4123	0	-8.77	270888.42864393
5000	4124	0	-8.76	271133.706875958
5000	4125	0	-8.75	228554.573827302
5000	4126	0	-8.74	232060.390614814
5000	4127	0	-8.73	251448.130435023
5000	4128	0	-8.72	303481.944655562
5000	4129	0	-8.71	346393.058070688
5000	4130	0	-8.7	387965.324790774
5000	4131	0	-8.69	381474.68359786
5000	4132	0	-8.68	379026.575082561
5000	4133	0	-8.67	398961.708339547
5000	4134	0	-8.66	389773.210344389
5000	4135	0	-8.65	423588.862689427
5000	4136	0	-8.64	401327.634130545
5000	4137	0	-8.63	389821.069079726
5000	4138	0	-8.62	402179.647264278
5000	4139	0	-8.61	329751.981794546
5000	4140	0	-8.6	293850.775038668
5000	4141	0	-8.59	239618.246944048
5000	4142	0	-8.58	267419.663174205
5000	4143	0	-8.57	289102.027345541
5000	4144	0	-8.56	299802.468911138
5000	4145	0	-8.55	339051.849892393
5000	4146	0	-8.54	317975.207259097
5000	4147	0	-8.53	293933.653423773
5000	4148	0	-8.52	264221.254362532
5000	4149	0	-8.51	255571.216755921
5000	4150	0	-8.5	258058.304648005
5000	4151	0	-8.49	277547.550465507
5000	4152	0	-8.48	320530.241690703
5000	4153	0	-8.47	333553.209780861
5000	4154	0	-8.46	390275.408418674
5000	4155	0	-8.45	361666.686248567
5000	4156	0	-8.44	373289.097275395
5000	4157	0	-8.43	356771.342448767
5000	4158	0	-8.42	361249.588014543
5000	4159	0	-8.41	392350.383030022
5000	4160	0	-8.4	353756.014851624
5000	4161	0	-8.39	333531.880036543
5000	4162	0	-8.38	269947.199077697
5000	4163	0	-8.37	248477.551556916
5000	4164	0	-8.36	254802.394974993
5000	4165	0	-8.35	202869.401543581
5000	4166	0	-8.34	197318.698347924
5000	4167	0	-8.33	212965.197325131
5000	4168	0	-8.32	265729.242716386
5000	4169	0	-8.31	326911.725378854
5000	4170	0	-8.3	384849.508966633
5000	4171	0	-8.29	383026.792979664
5000	4172	0	-8.28	368805.338040334
5000	4173	0	-8.27	395762.955934126
5000	4174	0	-8.26	416560.908055536
5000	4175	0	-8.25	425091.72025936
5000	4176	0	-8.24	412608.200088847
5000	4177	0	-8.23	370241.87584724
5000	4178	0	-8.22	365084.54405746
5000	4179	0	-8.21	341609.580982623
5000	4180	0	-8.2	279888.959299274
5000	4181	0	-8.19	248953.110819222
5000	4182	0	-8.18	243360.494260375
5000	4183	0	-8.17	256785.542902055
5000	4184	0	-8.16	246456.977107764
5000	4185	0	-8.15	279810.213131995
5000	4186	0	-8.14	294391.700154951
5000	4187	0	-8.13	285448.266076171
5000	4188	0	-8.12	269563.857037422
5000	4189	0	-8.11	251540.269983128
5000	4190	0	-8.1	252161.208451548
5000	4191	0	-8.09	270612.381992236
5000	4192	0	-8.08	298198.210533466
5000	4193	0	-8.07	336859.817795238
5000	4194	0	-8.06	351359.745759653
5000	4195	0	-8.05	349696.974054371
5000	4196	0	-8.04	323013.935937158
5000	4197	0	-8.03	340201.946613907
5000	4198	0	-8.02	408851.425916485
5000	4199	0	-8.01	399474.30763979
5000	4200	0	-8	395394.696192264
5000	4201	0	-7.99	359878.994380454
5000	4202	0	-7.98	333564.452166637
5000	4203	0	-7.97	260217.256758934
5000	4204	0	-7.96	260314.353693378
5000	4205	0	-7.95	262802.299902711
5000	4206	0	-7.94	195630.305297143
5000	4207	0	-7.93	193268.515125055
5000	4208	0	-7.92	214220.890126626
5000	4209	0	-7.91	267807.584023608
5000	4210	0	-7.9	339123.273215511
5000	4211	0	-7.89	407298.151213146
5000	4212	0	-7.88	401811.426237988
5000	4213	0	-7.87	406993.213645946
5000	4214	0	-7.86	419554.231544849
5000	4215	0	-7.85	407547.633178262
5000	4216	0	-7.84	397468.405090493
5000	4217	0	-7.83	399734.460412501
5000	4218	0	-7.82	358143.826116229
5000	4219	0	-7.81	345283.426300224
5000	4220	0	-7.8	294088.662548772
5000	4221	0	-7.79	246030.326467962
5000	4222	0	-7.78	220433.105717095
5000	4223	0	-7.77	240112.27201769
5000	4224	0	-7.76	257316.238241418
5000	4225	0	-7.75	279022.750013025
5000	4226	0	-7.74	326554.978012732
5000	4227	0	-7.73	326810.684482184
5000	4228	0	-7.72	344203.159078638
5000	4229	0	-7.71	312503.947222375
5000	4230	0	-7.7	282377.757819425
5000	4231	0	-7.69	303706.274193304
5000	4232	0	-7.68	292673.895535104
5000	4233	0	-7.67	327167.487261573
5000	4234	0	-7.66	336186.23458091
5000	4235	0	-7.65	386252.61352275
5000	4236	0	-7.64	349952.312369538
5000	4237	0	-7.63	400845.694061859
5000	4238	0	-7.62	417429.101253202
5000	4239	0	-7.61	427943.849079469
5000	4240	0	-7.6	453166.518416639
5000	4241	0	-7.59	415599.5368154
5000	4242	0	-7.58	371438.555171365
5000	4243	0	-7.57	322548.274271167
5000	4244	0	-7.56	280716.125545899
5000	4245	0	-7.55	304173.679129616
5000	4246	0	-7.54	262457.212415717
5000	4247	0	-7.53	228156.347823706
5000	4248	0	-7.52	241318.258650895
5000	4249	0	-7.51	244357.847718522
5000	4250	0	-7.5	323354.134237092
5000	4251	0	-7.49	391483.301771494
5000	4252	0	-7.48	428033.789377944
5000	4253	0	-7.47	419565.594195671
5000	4254	0	-7.46	420279.433037122
5000	4255	0	-7.45	424178.080524391
5000	4256	0	-7.44	411205.357002754
5000	4257	0	-7.43	414932.289381862
5000	4258	0	-7.42	364272.430145255
5000	4259	0	-7.41	356871.900076845
5000	4260	0	-7.4	353948.865160892
5000	4261	0	-7.39	299542.457882365
5000	4262	0	-7.38	265083.324107401
5000	4263	0	-7.37	233719.686871649
5000	4264	0	-7.36	243628.722805973
5000	4265	0	-7.35	255031.22637663
5000	4266	0	-7.34	280961.142933595
5000	4267	0	-7.33	306227.857175754
5000	4268	0	-7.32	296675.569866654
5000	4269	0	-7.31	303690.374394355
5000	4270	0	-7.3	295150.974050589
5000	4271	0	-7.29	299773.906490219
5000	4272	0	-7.28	300219.012544611
5000	4273	0	-7.27	327380.509777842
5000	4274	0	-7.26	368041.304581471
5000	4275	0	-7.25	373159.190889906
5000	4276	0	-7.24	411150.104403321
5000	4277	0	-7.23	388502.285563715
5000	4278	0	-7.22	430997.849579655
5000	4279	0	-7.21	440487.590268474
5000	4280	0	-7.2	434884.515242365
5000	4281	0	-7.19	429470.513345361
5000	4282	0	-7.18	376477.711128439
5000	4283	0	-7.17	338079.692652131
5000	4284	0	-7.16	291575.591701948
5000	4285	0	-7.15	296503.612702386
5000	4286	0	-7.14	305861.961221654
5000	4287	0	-7.13	245774.297046849
5000	4288	0	-7.12	238570.471486241
5000	4289	0	-7.11	253447.737807596
5000	4290	0	-7.1	290473.875624928
5000	4291	0	-7.09	377910.741119865
5000	4292	0	-7.08	440664.881522427
5000	4293	0	-7.07	411509.329093745
5000	4294	0	-7.06	397611.364697737
5000	4295	0	-7.05	407985.889493294
5000	4296	0	-7.04	417664.148283067
5000	4297	0	-7.03	380808.439449334
5000	4298	0	-7.02	373317.483809107
5000	4299	0	-7.01	367807.75532079
5000	4300	0	-7	371408.313647929
5000	4301	0	-6.99	338031.617280199
5000	4302	0	-6.98	271054.850442869
5000	4303	0	-6.97	259753.235704039
5000	4304	0	-6.96	262326.268665884
5000	4305	0	-6.95	287404.404144602
5000	4306	0	-6.94	292336.612616547
5000	4307	0	-6.93	287599.201532817
5000	4308	0	-6.92	307441.098681763
5000	4309	0	-6.91	303659.866233901
5000	4310	0	-6.9	279248.776370465
5000	4311	0	-6.89	248885.056622053
5000	4312	0	-6.88	246278.457723942
5000	4313	0	-6.87	256795.507543934
5000	4314	0	-6.86	318544.233895163
5000	4315	0	-6.85	364879.556858317
5000	4316	0	-6.84	405305.631963313
5000	4317	0	-6.83	373222.476502833
5000	4318	0	-6.82	407499.470554724
5000	4319	0	-6.81	413230.885558154
5000	4320	0	-6.8	457344.562710495
5000	4321	0	-6.79	472465.252881258
5000	4322	0	-6.78	434927.109466659
5000	4323	0	-6.77	375883.281695821
5000	4324	0	-6.76	332706.382157897
5000	4325	0	-6.75	272840.55641771
5000	4326	0	-6.74	275840.477333473
5000	4327	0	-6.73	262859.930775578
5000	4328	0	-6.72	220814.775131033
5000	4329	0	-6.71	234230.090751557
5000	4330	0	-6.7	246828.015824339
5000	4331	0	-6.69	320800.92108116
5000	4332	0	-6.68	363047.056757749
5000	4333	0	-6.67	399808.392265956
5000	4334	0	-6.66	389802.368824531
5000	4335	0	-6.65	376440.906687979
5000	4336	0	-6.64	383932.018440882
5000	4337	0	-6.63	380858.388867002
5000	4338	0	-6.62	381478.542669862
5000	4339	0	-6.61	347247.735109049
5000	4340	0	-6.6	328778.516450834
5000	4341	0	-6.59	324875.982814357
5000	4342	0	-6.58	261609.649603295
5000	4343	0	-6.57	220783.089224992
5000	4344	0	-6.56	181728.521938734
5000	4345	0	-6.55	210547.106234398
5000	4346	0	-6.54	237315.249324356
5000	4347	0	-6.53	235051.956871274
5000	4348	0	-6.52	267514.139670536
5000	4349	0	-6.51	252485.76674632
5000	4350	0	-6.5	262068.969121435
5000	4351	0	-6.49	264423.66280216
5000	4352	0	-6.48	261509.777997357
5000	4353	0	-6.47	254194.017530127
5000	4354	0	-6.46	285469.671421337
5000	4355	0	-6.45	314703.055630466
5000	4356	0	-6.44	335549.517165986
5000	4357	0	-6.43	377590.343756861
5000	4358	0	-6.42	358797.394748008
5000	4359	0	-6.41	401368.314339023
5000	4360	0	-6.4	411472.185332101
5000	4361	0	-6.39	441941.568860535
5000	4362	0	-6.38	458769.152798586
5000	4363	0	-6.37	381856.314582784
5000	4364	0	-6.36	329754.757344626
5000	4365	0	-6.35	310311.441573263
5000	4366	0	-6.34	309652.513594897
5000	4367	0	-6.33	289068.170758313
5000	4368	0	-6.32	228946.875121023
5000	4369	0	-6.31	212272.416832926
5000	4370	0	-6.3	221840.048260766
5000	4371	0	-6.29	262632.274579685
5000	4372	0	-6.28	337240.304636386
5000	4373	0	-6.27	367554.864551632
5000	4374	0	-6.26	326806.017131913
5000	4375	0	-6.25	327475.739488226
5000	4376	0	-6.24	355908.605392918
5000	4377	0	-6.23	368149.875361682
5000	4378	0	-6.22	346664.556740197
5000	4379	0	-6.21	329678.906539102
5000	4380	0	-6.2	284775.19356652
5000	4381	0	-6.19	294769.017420854
5000	4382	0	-6.18	263476.98387462
5000	4383	0	-6.17	203194.948153307
5000	4384	0	-6.16	174780.818478093
5000	4385	0	-6.15	181593.286533482
5000	4386	0	-6.14	226127.238444095
5000	4387	0	-6.13	230661.809902081
5000	4388	0	-6.12	232074.394793174
5000	4389	0	-6.11	247030.949138391
5000	4390	0	-6.1	256574.969932987
5000	4391	0	-6.09	279904.560997259
5000	4392	0	-6.08	280370.976592545
5000	4393	0	-6.07	274767.284773326
5000	4394	0	-6.06	264682.005591244
5000	4395	0	-6.05	284586.738287916
5000	4396	0	-6.04	331825.570416831
5000	4397	0	-6.03	354171.032317553
5000	4398	0	-6.02	379853.537144638
5000	4399	0	-6.01	357346.365474196
5000	4400	0	-6	396802.076001282
5000	4401	0	-5.99	460556.597612793
5000	4402	0	-5.98	488273.325806085
5000	4403	0	-5.97	462879.853804337
5000	4404	0	-5.96	406855.18395946
5000	4405	0	-5.95	370129.239448303
5000	4406	0	-5.94	331386.063360832
5000	4407	0	-5.93	337925.158041239
5000	4408	0	-5.92	353991.033755416
5000	4409	0	-5.91	313017.683258912
5000	4410	0	-5.9	332465.147358048
5000	4411	0	-5.89	299535.640528816
5000	4412	0	-5.88	307389.504074406
5000	4413	0	-5.87	329402.660760228
5000	4414	0	-5.86	341466.600869994
5000	4415	0	-5.85	340056.940195894
5000	4416	0	-5.84	372807.892006367
5000	4417	0	-5.83	409872.230188946
5000	4418	0	-5.82	404385.134861414
5000	4419	0	-5.81	350765.506372285
5000	4420	0	-5.8	345710.638760729
5000	4421	0	-5.79	320854.979489996
5000	4422	0	-5.78	341243.381186454
5000	4423	0	-5.77	276559.059483284
5000	4424	0	-5.76	229253.317686716
5000	4425	0	-5.75	209814.441664671
5000	4426	0	-5.74	235041.087117992
5000	4427	0	-5.73	248110.186831951
5000	4428	0	-5.72	233504.773308147
5000	4429	0	-5.71	245635.496598777
5000	4430	0	-5.7	247810.797869776
5000	4431	0	-5.69	252852.312274751
5000	4432	0	-5.68	272721.553589637
5000	4433	0	-5.67	280306.991624297
5000	4434	0	-5.66	284524.103027538
5000	4435	0	-5.65	302396.97565912
5000	4436	0	-5.64	334025.514187622
5000	4437	0	-5.63	347917.112459746
5000	4438	0	-5.62	391430.749692068
5000	4439	0	-5.61	373342.670866198
5000	4440	0	-5.6	396251.295471296
5000	4441	0	-5.59	441470.443842005
5000	4442	0	-5.58	424102.367984001
5000	4443	0	-5.57	438978.356294031
5000	4444	0	-5.56	381505.100961958
5000	4445	0	-5.55	319422.269080989
5000	4446	0	-5.54	303439.061746083
5000	4447	0	-5.53	285874.750590262
5000	4448	0	-5.52	304253.104987729
5000	4449	0	-5.51	288144.862454281
5000	4450	0	-5.5	263389.889653322
5000	4451	0	-5.49	273980.899358467
5000	4452	0	-5.48	280669.933963105
5000	4453	0	-5.47	343726.261829625
5000	4454	0	-5.46	366938.74240624
5000	4455	0	-5.45	358776.362343925
5000	4456	0	-5.44	373767.432056789
5000	4457	0	-5.43	372105.714745563
5000	4458	0	-5.42	378662.606649308
5000	4459	0	-5.41	353200.14673705
5000	4460	0	-5.4	325590.350004033
5000	4461	0	-5.39	255967.854778806
5000	4462	0	-5.38	252363.129382917
5000	4463	0	-5.37	266749.173006074
5000	4464	0	-5.36	217566.074912839
5000	4465	0	-5.35	192924.786665397
5000	4466	0	-5.34	182844.308481763
5000	4467	0	-5.33	204046.029541106
5000	4468	0	-5.32	213992.536996362
5000	4469	0	-5.31	216307.618984373
5000	4470	0	-5.3	224087.31169053
5000	4471	0	-5.29	242104.859799517
5000	4472	0	-5.28	264032.013456344
5000	4473	0	-5.27	306822.363957257
5000	4474	0	-5.26	317716.078838067
5000	4475	0	-5.25	311066.26948237
5000	4476	0	-5.24	320183.423258795
5000	4477	0	-5.23	356780.762899926
5000	4478	0	-5.22	369127.221296678
5000	4479	0	-5.21	427484.664855153
5000	4480	0	-5.2	398884.186698587
5000	4481	0	-5.19	430367.560807504
5000	4482	0	-5.18	447086.429422051
5000	4483	0	-5.17	430797.628413466
5000	4484	0	-5.16	413966.99775211
5000	4485	0	-5.15	354316.151240446
5000	4486	0	-5.14	309772.827070263
5000	4487	0	-5.13	283022.230363696
5000	4488	0	-5.12	267416.728450588
5000	4489	0	-5.11	288986.071262173
5000	4490	0	-5.1	267709.111807632
5000	4491	0	-5.09	281783.8597058
5000	4492	0	-5.08	282893.758461009
5000	4493	0	-5.07	302227.262212284
5000	4494	0	-5.06	345203.490795437
5000	4495	0	-5.05	358198.822398606
5000	4496	0	-5.04	339512.432132057
5000	4497	0	-5.03	357963.264066999
5000	4498	0	-5.02	364026.457127181
5000	4499	0	-5.01	347660.356116311
5000	4500	0	-5	277321.136311963
5000	4501	0	-4.99	276823.202132628
5000	4502	0	-4.98	248017.647376117
5000	4503	0	-4.97	269525.968942024
5000	4504	0	-4.96	241119.672356957
5000	4505	0	-4.95	175237.029665486
5000	4506	0	-4.94	167171.428228125
5000	4507	0	-4.93	196666.94755298
5000	4508	0	-4.92	218725.31746126
5000	4509	0	-4.91	215154.12830875
5000	4510	0	-4.9	205705.295405033
5000	4511	0	-4.89	227979.394020241
5000	4512	0	-4.88	250779.811402786
5000	4513	0	-4.87	273707.147486383
5000	4514	0	-4.86	276830.755564212
5000	4515	0	-4.85	282699.312380013
5000	4516	0	-4.84	287139.320392168
5000	4517	0	-4.83	321354.054424499
5000	4518	0	-4.82	352353.660489202
5000	4519	0	-4.81	376181.600584241
5000	4520	0	-4.8	365509.405773392
5000	4521	0	-4.79	348771.353233402
5000	4522	0	-4.78	383175.969612325
5000	4523	0	-4.77	376374.493368337
5000	4524	0	-4.76	368605.305090369
5000	4525	0	-4.75	371719.85370758
5000	4526	0	-4.74	333149.220897914
5000	4527	0	-4.73	296647.34250882
5000	4528	0	-4.72	270229.484317301
5000	4529	0	-4.71	281948.952825269
5000	4530	0	-4.7	275082.780701758
5000	4531	0	-4.69	267219.511985609
5000	4532	0	-4.68	270288.560675583
5000	4533	0	-4.67	289214.06245808
5000	4534	0	-4.66	339041.75664976
5000	4535	0	-4.65	350885.29298983
5000	4536	0	-4.64	363135.445908427
5000	4537	0	-4.63	359972.083614251
5000	4538	0	-4.62	350390.431652729
5000	4539	0	-4.61	348008.368947796
5000	4540	0	-4.6	354968.92709192
5000	4541	0	-4.59	323608.669584254
5000	4542	0	-4.58	302570.965796106
5000	4543	0	-4.57	285871.470174634
5000	4544	0	-4.56	301549.71208273
5000	4545	0	-4.55	230427.589446526
5000	4546	0	-4.54	197535.249552745
5000	4547	0	-4.53	194457.866021882
5000	4548	0	-4.52	239285.036597129
5000	4549	0	-4.51	252648.607333089
5000	4550	0	-4.5	246061.956683658
5000	4551	0	-4.49	251292.080030605
5000	4552	0	-4.48	265722.118615782
5000	4553	0	-4.47	247134.223238179
5000	4554	0	-4.46	283469.438952178
5000	4555	0	-4.45	288576.631853473
5000	4556	0	-4.44	282151.891748632
5000	4557	0	-4.43	285177.256584749
5000	4558	0	-4.42	342759.663394101
5000	4559	0	-4.41	369361.693818588
5000	4560	0	-4.4	399289.204997911
5000	4561	0	-4.39	367997.493253513
5000	4562	0	-4.38	370016.583027889
5000	4563	0	-4.37	383847.421947798
5000	4564	0	-4.36	373828.223529663
5000	4565	0	-4.35	381208.428832062
5000	4566	0	-4.34	341724.097028249
5000	4567	0	-4.33	293140.547701849
5000	4568	0	-4.32	269245.961816039
5000	4569	0	-4.31	266655.801868848
5000	4570	0	-4.3	286197.853265144
5000	4571	0	-4.29	284585.800083885
5000	4572	0	-4.28	291987.859874356
5000	4573	0	-4.27	296184.842107295
5000	4574	0	-4.26	284229.49525852
5000	4575	0	-4.25	328245.982585934
5000	4576	0	-4.24	346238.884019995
5000	4577	0	-4.23	309055.162745906
5000	4578	0	-4.22	326585.00403888
5000	4579	0	-4.21	338828.809376596
5000	4580	0	-4.2	355447.57174979
5000	4581	0	-4.19	310071.193940965
5000	4582	0	-4.18	330690.348627163
5000	4583	0	-4.17	300894.62231637
5000	4584	0	-4.16	326446.828642732
5000	4585	0	-4.15	293898.031741822
5000	4586	0	-4.14	223937.730604289
5000	4587	0	-4.13	200594.670942614
5000	4588	0	-4.12	243838.959151265
5000	4589	0	-4.11	266408.762012923
5000	4590	0	-4.1	271524.748159705
5000	4591	0	-4.09	251004.805911114
5000	4592	0	-4.08	250621.618729591
5000	4593	0	-4.07	251268.600521259
5000	4594	0	-4.06	302729.904000717
5000	4595	0	-4.05	308362.99896547
5000	4596	0	-4.04	318185.913817119
5000	4597	0	-4.03	299667.082995995
5000	4598	0	-4.02	309748.319484172
5000	4599	0	-4.01	354402.953530814
5000	4600	0	-4	391193.637447588
5000	4601	0	-3.99	372754.401002854
5000	4602	0	-3.98	337504.13381791
5000	4603	0	-3.97	357973.665254233
5000	4604	0	-3.96	383469.344359651
5000	4605	0	-3.95	382638.516618405
5000	4606	0	-3.94	351792.642101682
5000	4607	0	-3.93	298597.352694389
5000	4608	0	-3.92	237155.107314829
5000	4609	0	-3.91	222512.713886604
5000	4610	0	-3.9	230123.810959662
5000	4611	0	-3.89	279739.672205102
5000	4612	0	-3.88	285697.638212037
5000	4613	0	-3.87	316201.395361793
5000	4614	0	-3.86	293024.664095576
5000	4615	0	-3.85	275262.865373476
5000	4616	0	-3.84	288301.702286744
5000	4617	0	-3.83	283533.24358733
5000	4618	0	-3.82	285277.484722419
5000	4619	0	-3.81	299662.741822514
5000	4620	0	-3.8	307594.218004225
5000	4621	0	-3.79	335594.008179181
5000	4622	0	-3.78	279568.614250993
5000	4623	0	-3.77	285091.861853373
5000	4624	0	-3.76	260184.84176748
5000	4625	0	-3.75	289106.602904274
5000	4626	0	-3.74	239697.404780392
5000	4627	0	-3.73	195999.742176741
5000	4628	0	-3.72	220075.446853798
5000	4629	0	-3.71	267887.44108724
5000	4630	0	-3.7	296909.223233578
5000	4631	0	-3.69	266826.785509804
5000	4632	0	-3.68	267914.189559085
5000	4633	0	-3.67	291771.0657186
5000	4634	0	-3.66	276190.930895769
5000	4635	0	-3.65	319970.577334187
5000	4636	0	-3.64	321424.234048598
5000	4637	0	-3.63	316082.985014696
5000	4638	0	-3.62	297181.950746833
5000	4639	0	-3.61	315989.898813811
5000	4640	0	-3.6	352529.97298928
5000	4641	0	-3.59	373640.990861079
5000	4642	0	-3.58	331199.17956046
5000	4643	0	-3.57	341404.526457345
5000	4644	0	-3.56	370511.78812957
5000	4645	0	-3.55	344063.817071135
5000	4646	0	-3.54	338269.365546068
5000	4647	0	-3.53	299095.353663885
5000	4648	0	-3.52	242225.547325255
5000	4649	0	-3.51	232901.719153163
5000	4650	0	-3.5	243659.025872166
5000	4651	0	-3.49	259638.721931218
5000	4652	0	-3.48	297688.062267959
5000	4653	0	-3.47	305629.826971118
5000	4654	0	-3.46	309155.144077653
5000	4655	0	-3.45	282168.366811289
5000	4656	0	-3.44	285988.470512852
5000	4657	0	-3.43	295618.545896079
5000	4658	0	-3.42	282039.271689429
5000	4659	0	-3.41	299968.248730593
5000	4660	0	-3.4	298378.107546333
5000	4661	0	-3.39	322515.56526382
5000	4662	0	-3.38	313716.214282772
5000	4663	0	-3.37	313375.724573609
5000	4664	0	-3.36	236292.778242852
5000	4665	0	-3.35	234386.081271528
5000	4666	0	-3.34	270983.316866664
5000	4667	0	-3.33	241821.77633698
5000	4668	0	-3.32	235904.49276014
5000	4669	0	-3.31	257235.112073934
5000	4670	0	-3.3	265851.0819927
5000	4671	0	-3.29	279667.615185636
5000	4672	0	-3.28	274267.601413264
5000	4673	0	-3.27	272767.632386146
5000	4674	0	-3.26	268081.995890142
5000	4675	0	-3.25	295954.01350202
5000	4676	0	-3.24	338590.899636593
5000	4677	0	-3.23	346759.408207816
5000	4678	0	-3.22	314264.102540625
5000	4679	0	-3.21	306181.753181992
5000	4680	0	-3.2	323141.531393873
5000	4681	0	-3.19	349467.335352109
5000	4682	0	-3.18	375537.122916661
5000	4683	0	-3.17	332323.476028162
5000	4684	0	-3.16	348885.638116881
5000	4685	0	-3.15	358140.895108942
5000	4686	0	-3.14	360472.736158436
5000	4687	0	-3.13	314037.22736864
5000	4688	0	-3.12	269734.110912193
5000	4689	0	-3.11	236945.906309914
5000	4690	0	-3.1	241088.750759124
5000	4691	0	-3.09	252068.337769486
5000	4692	0	-3.08	298668.792402252
5000	4693	0	-3.07	319943.527431932
5000	4694	0	-3.06	354586.557637858
5000	4695	0	-3.05	309373.641064846
5000	4696	0	-3.04	283540.591986277
5000	4697	0	-3.03	291390.484081396
5000	4698	0	-3.02	287201.043867978
5000	4699	0	-3.01	273685.718461304
5000	4700	0	-3	307951.183688641
5000	4701	0	-2.99	325250.024666636
5000	4702	0	-2.98	322809.777266895
5000	4703	0	-2.97	263696.200875164
5000	4704	0	-2.96	285239.598678019
5000	4705	0	-2.95	270304.903090635
5000	4706	0	-2.94	300079.989004834
5000	4707	0	-2.93	280626.395010397
5000	4708	0	-2.92	218475.683569062
5000	4709	0	-2.91	244732.161781417
5000	4710	0	-2.9	274963.553194171
5000	4711	0	-2.89	318742.558801858
5000	4712	0	-2.88	311405.997975996
5000	4713	0	-2.87	322412.167511757
5000	4714	0	-2.86	340511.019181022
5000	4715	0	-2.85	324996.80867221
5000	4716	0	-2.84	332445.953585011
5000	4717	0	-2.83	343870.096028374
5000	4718	0	-2.82	331924.879913473
5000	4719	0	-2.81	312765.269478258
5000	4720	0	-2.8	320527.34897358
5000	4721	0	-2.79	368144.053359854
5000	4722	0	-2.78	427064.202167966
5000	4723	0	-2.77	386891.055015314
5000	4724	0	-2.76	331137.51254378
5000	4725	0	-2.75	351547.17942246
5000	4726	0	-2.74	307132.415652074
5000	4727	0	-2.73	317672.749997984
5000	4728	0	-2.72	308300.501563861
5000	4729	0	-2.71	258709.758063042
5000	4730	0	-2.7	257885.537756212
